time,node,event,signal_dbm,noise_dbm
2.001,1,MAC_TX_OK,NA,NA
2.00175,6,PHY_RX,-30.6571,-93.966
2.00175,3,PHY_RX,-30.6571,-93.966
2.00175,8,PHY_RX,-30.6571,-93.966
2.00175,9,PHY_RX,-30.6571,-93.966
2.00175,2,PHY_RX,-31.6709,-93.966
2.00175,0,PHY_RX,-36.3913,-93.966
2.00175,0,MAC_TX_OK,NA,NA
2.00175,5,PHY_RX,-39.6435,-93.966
2.00175,4,PHY_RX,-41.5578,-93.966
2.00175,7,PHY_RX,-42.408,-93.966
2.00251,4,PHY_RX,-30.6571,-93.966
2.00251,5,PHY_RX,-30.6571,-93.966
2.00251,1,PHY_RX,-36.4015,-93.966
2.00251,1,MAC_TX_OK,NA,NA
2.00251,6,PHY_RX,-37.0216,-93.966
2.00251,2,PHY_RX,-37.6678,-93.966
2.00251,7,PHY_RX,-37.3655,-93.966
2.00251,8,PHY_RX,-38.0223,-93.966
2.00251,3,PHY_RX,-40.4293,-93.966
2.00251,9,PHY_RX,-41.7537,-93.966
2.00282,6,PHY_RX,-30.6571,-93.966
2.00282,3,PHY_RX,-30.6571,-93.966
2.00282,8,PHY_RX,-30.6571,-93.966
2.00282,9,PHY_RX,-30.6571,-93.966
2.00282,2,PHY_RX,-31.6499,-93.966
2.00282,0,PHY_RX,-36.4114,-93.966
2.00282,5,PHY_RX,-39.6194,-93.966
2.00282,4,PHY_RX,-41.5445,-93.966
2.00282,7,PHY_RX,-42.3953,-93.966
2.00783,6,PHY_RX,-30.6571,-93.966
2.00783,3,PHY_RX,-30.6571,-93.966
2.00783,8,PHY_RX,-30.6571,-93.966
2.00783,9,PHY_RX,-30.6571,-93.966
2.00783,2,PHY_RX,-31.6426,-93.966
2.00783,0,PHY_RX,-36.4185,-93.966
2.00783,0,MAC_TX_OK,NA,NA
2.00783,5,PHY_RX,-39.611,-93.966
2.00783,4,PHY_RX,-41.5399,-93.966
2.00783,7,PHY_RX,-42.3909,-93.966
2.00815,4,PHY_RX,-30.6571,-93.966
2.00815,5,PHY_RX,-30.6571,-93.966
2.00815,1,PHY_RX,-36.4875,-93.966
2.00815,6,PHY_RX,-37.0957,-93.966
2.00815,7,PHY_RX,-37.1179,-93.966
2.00815,2,PHY_RX,-37.9933,-93.966
2.00815,8,PHY_RX,-38.0732,-93.966
2.00815,3,PHY_RX,-40.5957,-93.966
2.00815,9,PHY_RX,-41.8821,-93.966
2.0089,4,PHY_RX,-30.6571,-93.966
2.0089,5,PHY_RX,-30.6571,-93.966
2.0089,1,PHY_RX,-36.4928,-93.966
2.0089,1,MAC_TX_OK,NA,NA
2.0089,6,PHY_RX,-37.1,-93.966
2.0089,7,PHY_RX,-37.1034,-93.966
2.0089,2,PHY_RX,-38.0122,-93.966
2.0089,8,PHY_RX,-38.0761,-93.966
2.0089,3,PHY_RX,-40.6054,-93.966
2.0089,9,PHY_RX,-41.8896,-93.966
2.00909,6,PHY_RX,-30.6571,-93.966
2.00909,3,PHY_RX,-30.6571,-93.966
2.00909,8,PHY_RX,-30.6571,-93.966
2.00909,9,PHY_RX,-30.6571,-93.966
2.00909,2,PHY_RX,-31.5587,-93.966
2.00909,0,PHY_RX,-36.5055,-93.966
2.00909,0,MAC_TX_OK,NA,NA
2.00909,5,PHY_RX,-39.5141,-93.966
2.00909,4,PHY_RX,-41.4871,-93.966
2.00909,7,PHY_RX,-42.3397,-93.966
2.00913,4,PHY_RX,-30.6571,-93.966
2.00913,5,PHY_RX,-30.6571,-93.966
2.00913,1,PHY_RX,-36.5063,-93.966
2.00913,6,PHY_RX,-37.1111,-93.966
2.00913,7,PHY_RX,-37.0663,-93.966
2.00913,2,PHY_RX,-38.0601,-93.966
2.00913,8,PHY_RX,-38.0837,-93.966
2.00913,3,PHY_RX,-40.63,-93.966
2.00913,9,PHY_RX,-41.9089,-93.966
2.00932,4,PHY_RX,-30.6571,-93.966
2.00932,5,PHY_RX,-30.6571,-93.966
2.00932,1,PHY_RX,-36.5078,-93.966
2.00932,6,PHY_RX,-37.1124,-93.966
2.00932,7,PHY_RX,-37.0621,-93.966
2.00932,2,PHY_RX,-38.0656,-93.966
2.00932,8,PHY_RX,-38.0846,-93.966
2.00932,3,PHY_RX,-40.6329,-93.966
2.00932,9,PHY_RX,-41.9111,-93.966
2.00936,6,PHY_RX,-30.6571,-93.966
2.00936,3,PHY_RX,-30.6571,-93.966
2.00936,8,PHY_RX,-30.6571,-93.966
2.00936,9,PHY_RX,-30.6571,-93.966
2.00936,2,PHY_RX,-31.5549,-93.966
2.00936,0,PHY_RX,-36.5097,-93.966
2.00936,5,PHY_RX,-39.5097,-93.966
2.00936,4,PHY_RX,-41.4848,-93.966
2.00936,7,PHY_RX,-42.3374,-93.966
2.1,1,MAC_TX_OK,NA,NA
2.10016,8,PHY_RX,-30.6571,-93.966
2.10016,2,PHY_RX,-30.7528,-93.966
2.10016,3,PHY_RX,-30.6571,-93.966
2.10016,6,PHY_RX,-30.6571,-93.966
2.10016,9,PHY_RX,-31.3203,-93.966
2.10016,0,PHY_RX,-36.5996,-93.966
2.10016,0,MAC_TX_OK,NA,NA
2.10016,5,PHY_RX,-38.0172,-93.966
2.10016,4,PHY_RX,-40.6115,-93.966
2.10016,7,PHY_RX,-42.8623,-93.966
2.10021,4,PHY_RX,-30.6571,-93.966
2.10021,5,PHY_RX,-30.6571,-93.966
2.10021,1,PHY_RX,-36.5975,-93.966
2.10021,7,PHY_RX,-36.8772,-93.966
2.10021,6,PHY_RX,-37.9118,-93.966
2.10021,8,PHY_RX,-37.4952,-93.966
2.10021,2,PHY_RX,-40.678,-93.966
2.10021,3,PHY_RX,-42.0378,-93.966
2.10021,9,PHY_RX,-43.1132,-93.966
2.10037,4,PHY_RX,-30.6571,-93.966
2.10037,5,PHY_RX,-30.6571,-93.966
2.10037,1,PHY_RX,-36.5961,-93.966
2.10037,7,PHY_RX,-36.8808,-93.966
2.10037,6,PHY_RX,-37.9125,-93.966
2.10037,8,PHY_RX,-37.4932,-93.966
2.10037,2,PHY_RX,-40.6783,-93.966
2.10037,3,PHY_RX,-42.0364,-93.966
2.10037,9,PHY_RX,-43.1135,-93.966
2.10042,8,PHY_RX,-30.6571,-93.966
2.10042,2,PHY_RX,-30.7525,-93.966
2.10042,3,PHY_RX,-30.6571,-93.966
2.10042,6,PHY_RX,-30.6571,-93.966
2.10042,9,PHY_RX,-31.3324,-93.966
2.10042,0,PHY_RX,-36.594,-93.966
2.10042,5,PHY_RX,-38.0131,-93.966
2.10042,4,PHY_RX,-40.6092,-93.966
2.10042,7,PHY_RX,-42.8695,-93.966
2.2,1,MAC_TX_OK,NA,NA
2.20016,2,PHY_RX,-30.6571,-93.966
2.20016,8,PHY_RX,-30.6571,-93.966
2.20016,3,PHY_RX,-30.6571,-93.966
2.20016,6,PHY_RX,-34.4649,-93.966
2.20016,9,PHY_RX,-33.3744,-93.966
2.20016,0,PHY_RX,-34.767,-93.966
2.20016,0,MAC_TX_OK,NA,NA
2.20016,5,PHY_RX,-36.5806,-93.966
2.20016,4,PHY_RX,-40.3197,-93.966
2.20016,7,PHY_RX,-44.903,-93.966
2.20021,5,PHY_RX,-30.6571,-93.966
2.20021,4,PHY_RX,-30.6571,-93.966
2.20021,1,PHY_RX,-34.7646,-93.966
2.20021,2,PHY_RX,-37.0984,-93.966
2.20021,8,PHY_RX,-36.0738,-93.966
2.20021,3,PHY_RX,-40.0319,-93.966
2.20021,6,PHY_RX,-39.7138,-93.966
2.20021,7,PHY_RX,-40.7517,-93.966
2.20021,9,PHY_RX,-42.6492,-93.966
2.20037,5,PHY_RX,-30.6571,-93.966
2.20037,4,PHY_RX,-30.6571,-93.966
2.20037,1,PHY_RX,-34.7629,-93.966
2.20037,2,PHY_RX,-37.0943,-93.966
2.20037,8,PHY_RX,-36.0735,-93.966
2.20037,3,PHY_RX,-40.0297,-93.966
2.20037,6,PHY_RX,-39.7141,-93.966
2.20037,7,PHY_RX,-40.7546,-93.966
2.20037,9,PHY_RX,-42.6483,-93.966
2.20042,2,PHY_RX,-30.6571,-93.966
2.20042,8,PHY_RX,-30.6571,-93.966
2.20042,3,PHY_RX,-30.6571,-93.966
2.20042,6,PHY_RX,-34.4658,-93.966
2.20042,9,PHY_RX,-33.3782,-93.966
2.20042,0,PHY_RX,-34.7605,-93.966
2.20042,5,PHY_RX,-36.5776,-93.966
2.20042,4,PHY_RX,-40.3202,-93.966
2.20042,7,PHY_RX,-44.9094,-93.966
2.3,1,MAC_TX_OK,NA,NA
2.30016,2,PHY_RX,-30.6571,-93.966
2.30016,3,PHY_RX,-30.6571,-93.966
2.30016,0,PHY_RX,-32.6406,-93.966
2.30016,0,MAC_TX_OK,NA,NA
2.30016,8,PHY_RX,-32.9942,-93.966
2.30016,9,PHY_RX,-34.0588,-93.966
2.30016,5,PHY_RX,-36.4871,-93.966
2.30016,6,PHY_RX,-34.9533,-93.966
2.30016,4,PHY_RX,-40.2233,-93.966
2.30016,7,PHY_RX,-46.7015,-93.966
2.30021,5,PHY_RX,-30.6571,-93.966
2.30021,1,PHY_RX,-32.6378,-93.966
2.30021,2,PHY_RX,-33.7208,-93.966
2.30021,4,PHY_RX,-31.7961,-93.966
2.30021,3,PHY_RX,-37.559,-93.966
2.30021,8,PHY_RX,-38.6021,-93.966
2.30021,6,PHY_RX,-40.0922,-93.966
2.30021,9,PHY_RX,-41.8596,-93.966
2.30021,7,PHY_RX,-43.8445,-93.966
2.30037,5,PHY_RX,-30.6571,-93.966
2.30037,1,PHY_RX,-32.6358,-93.966
2.30037,2,PHY_RX,-33.7199,-93.966
2.30037,4,PHY_RX,-31.7976,-93.966
2.30037,3,PHY_RX,-37.5572,-93.966
2.30037,8,PHY_RX,-38.605,-93.966
2.30037,6,PHY_RX,-40.0925,-93.966
2.30037,9,PHY_RX,-41.8579,-93.966
2.30037,7,PHY_RX,-43.8468,-93.966
2.30042,2,PHY_RX,-30.6571,-93.966
2.30042,3,PHY_RX,-30.6571,-93.966
2.30042,0,PHY_RX,-32.633,-93.966
2.30042,8,PHY_RX,-33.0164,-93.966
2.30042,9,PHY_RX,-34.0554,-93.966
2.30042,5,PHY_RX,-36.4895,-93.966
2.30042,6,PHY_RX,-34.9556,-93.966
2.30042,4,PHY_RX,-40.2201,-93.966
2.30042,7,PHY_RX,-46.7072,-93.966
2.4,1,MAC_TX_OK,NA,NA
2.40016,2,PHY_RX,-30.6571,-93.966
2.40016,3,PHY_RX,-30.6571,-93.966
2.40016,6,PHY_RX,-30.6571,-93.966
2.40016,9,PHY_RX,-30.6571,-93.966
2.40016,0,PHY_RX,-32.7168,-93.966
2.40016,0,MAC_TX_OK,NA,NA
2.40016,8,PHY_RX,-34.0562,-93.966
2.40016,5,PHY_RX,-36.1794,-93.966
2.40016,4,PHY_RX,-38.3491,-93.966
2.40016,7,PHY_RX,-47.1223,-93.966
2.40021,4,PHY_RX,-30.6571,-93.966
2.40021,5,PHY_RX,-30.6571,-93.966
2.40021,1,PHY_RX,-32.7175,-93.966
2.40021,2,PHY_RX,-33.6863,-93.966
2.40021,3,PHY_RX,-32.9988,-93.966
2.40021,6,PHY_RX,-39.1632,-93.966
2.40021,8,PHY_RX,-40.0371,-93.966
2.40021,9,PHY_RX,-39.4465,-93.966
2.40021,7,PHY_RX,-43.7594,-93.966
2.40037,4,PHY_RX,-30.6571,-93.966
2.40037,5,PHY_RX,-30.6571,-93.966
2.40037,1,PHY_RX,-32.718,-93.966
2.40037,2,PHY_RX,-33.6864,-93.966
2.40037,3,PHY_RX,-32.9939,-93.966
2.40037,6,PHY_RX,-39.1629,-93.966
2.40037,8,PHY_RX,-40.0381,-93.966
2.40037,9,PHY_RX,-39.4444,-93.966
2.40037,7,PHY_RX,-43.759,-93.966
2.40042,2,PHY_RX,-30.6571,-93.966
2.40042,3,PHY_RX,-30.6571,-93.966
2.40042,6,PHY_RX,-30.6571,-93.966
2.40042,9,PHY_RX,-30.6571,-93.966
2.40042,0,PHY_RX,-32.7186,-93.966
2.40042,8,PHY_RX,-34.0569,-93.966
2.40042,5,PHY_RX,-36.1776,-93.966
2.40042,4,PHY_RX,-38.3424,-93.966
2.40042,7,PHY_RX,-47.123,-93.966
2.5,1,MAC_TX_OK,NA,NA
2.50016,3,PHY_RX,-30.6571,-93.966
2.50016,2,PHY_RX,-30.6571,-93.966
2.50016,9,PHY_RX,-30.6571,-93.966
2.50016,6,PHY_RX,-30.6571,-93.966
2.50016,8,PHY_RX,-30.6571,-93.966
2.50016,0,PHY_RX,-33.2497,-93.966
2.50016,0,MAC_TX_OK,NA,NA
2.50016,4,PHY_RX,-36.5254,-93.966
2.50016,5,PHY_RX,-35.6482,-93.966
2.50016,7,PHY_RX,-47.0718,-93.966
2.50021,4,PHY_RX,-30.6571,-93.966
2.50021,5,PHY_RX,-30.6571,-93.966
2.50021,1,PHY_RX,-33.2504,-93.966
2.50021,2,PHY_RX,-33.8239,-93.966
2.50021,3,PHY_RX,-32.2117,-93.966
2.50021,6,PHY_RX,-37.8375,-93.966
2.50021,8,PHY_RX,-38.5925,-93.966
2.50021,9,PHY_RX,-37.1831,-93.966
2.50021,7,PHY_RX,-43.1958,-93.966
2.50037,4,PHY_RX,-30.6571,-93.966
2.50037,5,PHY_RX,-30.6571,-93.966
2.50037,1,PHY_RX,-33.2508,-93.966
2.50037,2,PHY_RX,-33.824,-93.966
2.50037,3,PHY_RX,-32.2135,-93.966
2.50037,6,PHY_RX,-37.8369,-93.966
2.50037,8,PHY_RX,-38.591,-93.966
2.50037,9,PHY_RX,-37.1815,-93.966
2.50037,7,PHY_RX,-43.1953,-93.966
2.50042,3,PHY_RX,-30.6571,-93.966
2.50042,2,PHY_RX,-30.6571,-93.966
2.50042,9,PHY_RX,-30.6571,-93.966
2.50042,6,PHY_RX,-30.6571,-93.966
2.50042,8,PHY_RX,-30.6571,-93.966
2.50042,0,PHY_RX,-33.2515,-93.966
2.50042,4,PHY_RX,-36.5203,-93.966
2.50042,5,PHY_RX,-35.6465,-93.966
2.50042,7,PHY_RX,-47.0716,-93.966
2.6,1,MAC_TX_OK,NA,NA
2.60016,2,PHY_RX,-30.6571,-93.966
2.60016,9,PHY_RX,-30.6571,-93.966
2.60016,3,PHY_RX,-30.6571,-93.966
2.60016,6,PHY_RX,-30.6571,-93.966
2.60016,8,PHY_RX,-30.6571,-93.966
2.60016,0,PHY_RX,-34.0394,-93.966
2.60016,0,MAC_TX_OK,NA,NA
2.60016,4,PHY_RX,-35.4628,-93.966
2.60016,5,PHY_RX,-34.5597,-93.966
2.60016,7,PHY_RX,-47.0038,-93.966
2.60021,5,PHY_RX,-30.6571,-93.966
2.60021,4,PHY_RX,-30.6571,-93.966
2.60021,1,PHY_RX,-34.0421,-93.966
2.60021,2,PHY_RX,-33.4804,-93.966
2.60021,3,PHY_RX,-35.5914,-93.966
2.60021,9,PHY_RX,-36.9803,-93.966
2.60021,6,PHY_RX,-37.9016,-93.966
2.60021,8,PHY_RX,-38.6338,-93.966
2.60021,7,PHY_RX,-42.7424,-93.966
2.60037,5,PHY_RX,-30.6571,-93.966
2.60037,4,PHY_RX,-30.6571,-93.966
2.60037,1,PHY_RX,-34.0439,-93.966
2.60037,2,PHY_RX,-33.4804,-93.966
2.60037,3,PHY_RX,-35.5948,-93.966
2.60037,9,PHY_RX,-36.9811,-93.966
2.60037,6,PHY_RX,-37.9027,-93.966
2.60037,8,PHY_RX,-38.6353,-93.966
2.60037,7,PHY_RX,-42.7425,-93.966
2.60042,2,PHY_RX,-30.6571,-93.966
2.60042,9,PHY_RX,-30.6571,-93.966
2.60042,3,PHY_RX,-30.6571,-93.966
2.60042,6,PHY_RX,-30.6571,-93.966
2.60042,8,PHY_RX,-30.6571,-93.966
2.60042,0,PHY_RX,-34.0466,-93.966
2.60042,5,PHY_RX,-34.5522,-93.966
2.60042,4,PHY_RX,-35.4612,-93.966
2.60042,7,PHY_RX,-47.0036,-93.966
2.7,1,MAC_TX_OK,NA,NA
2.70016,2,PHY_RX,-30.6571,-93.966
2.70016,9,PHY_RX,-30.6571,-93.966
2.70016,3,PHY_RX,-30.9364,-93.966
2.70016,6,PHY_RX,-30.6571,-93.966
2.70016,8,PHY_RX,-30.6571,-93.966
2.70016,5,PHY_RX,-32.1745,-93.966
2.70016,0,PHY_RX,-36.2492,-93.966
2.70016,0,MAC_TX_OK,NA,NA
2.70016,4,PHY_RX,-35.4133,-93.966
2.70016,7,PHY_RX,-47.038,-93.966
2.70021,4,PHY_RX,-30.6571,-93.966
2.70021,5,PHY_RX,-30.6571,-93.966
2.70021,2,PHY_RX,-33.4286,-93.966
2.70021,1,PHY_RX,-36.2519,-93.966
2.70021,3,PHY_RX,-39.2036,-93.966
2.70021,6,PHY_RX,-39.2976,-93.966
2.70021,9,PHY_RX,-38.1037,-93.966
2.70021,8,PHY_RX,-40.4783,-93.966
2.70021,7,PHY_RX,-42.9973,-93.966
2.70037,4,PHY_RX,-30.6571,-93.966
2.70037,5,PHY_RX,-30.6571,-93.966
2.70037,2,PHY_RX,-33.4285,-93.966
2.70037,1,PHY_RX,-36.2537,-93.966
2.70037,3,PHY_RX,-39.2062,-93.966
2.70037,6,PHY_RX,-39.2988,-93.966
2.70037,9,PHY_RX,-38.1048,-93.966
2.70037,8,PHY_RX,-40.4798,-93.966
2.70037,7,PHY_RX,-42.9976,-93.966
2.70042,2,PHY_RX,-30.6571,-93.966
2.70042,9,PHY_RX,-30.6571,-93.966
2.70042,3,PHY_RX,-30.9589,-93.966
2.70042,6,PHY_RX,-30.6571,-93.966
2.70042,8,PHY_RX,-30.6571,-93.966
2.70042,5,PHY_RX,-32.1659,-93.966
2.70042,0,PHY_RX,-36.2564,-93.966
2.70042,4,PHY_RX,-35.4148,-93.966
2.70042,7,PHY_RX,-47.0382,-93.966
2.8,1,MAC_TX_OK,NA,NA
2.80016,9,PHY_RX,-30.6571,-93.966
2.80016,2,PHY_RX,-30.6571,-93.966
2.80016,5,PHY_RX,-30.6571,-93.966
2.80016,6,PHY_RX,-34.2894,-93.966
2.80016,8,PHY_RX,-33.5205,-93.966
2.80016,3,PHY_RX,-35.0928,-93.966
2.80016,0,PHY_RX,-38.336,-93.966
2.80016,0,MAC_TX_OK,NA,NA
2.80016,4,PHY_RX,-39.0257,-93.966
2.80016,7,PHY_RX,-47.1077,-93.966
2.80021,4,PHY_RX,-30.9411,-93.966
2.80021,5,PHY_RX,-31.1035,-93.966
2.80021,2,PHY_RX,-33.3765,-93.966
2.80021,1,PHY_RX,-38.3385,-93.966
2.80021,3,PHY_RX,-40.9391,-93.966
2.80021,6,PHY_RX,-40.6916,-93.966
2.80021,9,PHY_RX,-39.4289,-93.966
2.80021,8,PHY_RX,-42.2902,-93.966
2.80021,7,PHY_RX,-43.3614,-93.966
2.80037,4,PHY_RX,-30.9446,-93.966
2.80037,5,PHY_RX,-31.1083,-93.966
2.80037,2,PHY_RX,-33.3765,-93.966
2.80037,1,PHY_RX,-38.3401,-93.966
2.80037,3,PHY_RX,-40.9391,-93.966
2.80037,6,PHY_RX,-40.6927,-93.966
2.80037,9,PHY_RX,-39.4301,-93.966
2.80037,8,PHY_RX,-42.2917,-93.966
2.80037,7,PHY_RX,-43.3618,-93.966
2.80042,9,PHY_RX,-30.6571,-93.966
2.80042,2,PHY_RX,-30.6571,-93.966
2.80042,5,PHY_RX,-30.6571,-93.966
2.80042,6,PHY_RX,-34.3048,-93.966
2.80042,8,PHY_RX,-33.5378,-93.966
2.80042,3,PHY_RX,-35.0984,-93.966
2.80042,0,PHY_RX,-38.3426,-93.966
2.80042,4,PHY_RX,-39.0387,-93.966
2.80042,7,PHY_RX,-47.1079,-93.966
2.9,1,MAC_TX_OK,NA,NA
2.90016,9,PHY_RX,-30.6571,-93.966
2.90016,5,PHY_RX,-30.6571,-93.966
2.90016,2,PHY_RX,-30.6571,-93.966
2.90016,3,PHY_RX,-36.8511,-93.966
2.90016,6,PHY_RX,-35.8017,-93.966
2.90016,8,PHY_RX,-37.3842,-93.966
2.90016,0,PHY_RX,-40.2376,-93.966
2.90016,0,MAC_TX_OK,NA,NA
2.90016,4,PHY_RX,-42.5077,-93.966
2.90016,7,PHY_RX,-46.3087,-93.966
2.90021,2,PHY_RX,-33.3243,-93.966
2.90021,4,PHY_RX,-34.6522,-93.966
2.90021,5,PHY_RX,-35.6142,-93.966
2.90021,1,PHY_RX,-40.2398,-93.966
2.90021,3,PHY_RX,-40.9204,-93.966
2.90021,6,PHY_RX,-41.4911,-93.966
2.90021,7,PHY_RX,-42.3298,-93.966
2.90021,9,PHY_RX,-41.57,-93.966
2.90021,8,PHY_RX,-44.2372,-93.966
2.90037,2,PHY_RX,-33.3242,-93.966
2.90037,4,PHY_RX,-34.655,-93.966
2.90037,5,PHY_RX,-35.6132,-93.966
2.90037,1,PHY_RX,-40.2413,-93.966
2.90037,3,PHY_RX,-40.9204,-93.966
2.90037,6,PHY_RX,-41.4917,-93.966
2.90037,7,PHY_RX,-42.3276,-93.966
2.90037,9,PHY_RX,-41.5703,-93.966
2.90037,8,PHY_RX,-44.239,-93.966
2.90042,9,PHY_RX,-30.6571,-93.966
2.90042,5,PHY_RX,-30.6571,-93.966
2.90042,2,PHY_RX,-30.6571,-93.966
2.90042,3,PHY_RX,-36.8571,-93.966
2.90042,6,PHY_RX,-35.8035,-93.966
2.90042,8,PHY_RX,-37.3932,-93.966
2.90042,0,PHY_RX,-40.2436,-93.966
2.90042,4,PHY_RX,-42.5181,-93.966
2.90042,7,PHY_RX,-46.3026,-93.966
3,1,MAC_TX_OK,NA,NA
3.00016,9,PHY_RX,-30.6571,-93.966
3.00016,2,PHY_RX,-30.7771,-93.966
3.00016,5,PHY_RX,-30.6571,-93.966
3.00016,6,PHY_RX,-33.9496,-93.966
3.00016,3,PHY_RX,-36.3013,-93.966
3.00016,8,PHY_RX,-36.0303,-93.966
3.00016,0,PHY_RX,-40.4635,-93.966
3.00016,0,MAC_TX_OK,NA,NA
3.00016,4,PHY_RX,-43.4121,-93.966
3.00016,7,PHY_RX,-44.2927,-93.966
3.00021,2,PHY_RX,-33.2718,-93.966
3.00021,5,PHY_RX,-34.4162,-93.966
3.00021,4,PHY_RX,-36.9498,-93.966
3.00021,1,PHY_RX,-40.4642,-93.966
3.00021,3,PHY_RX,-40.9019,-93.966
3.00021,7,PHY_RX,-39.4914,-93.966
3.00021,6,PHY_RX,-42.1793,-93.966
3.00021,9,PHY_RX,-42.0878,-93.966
3.00021,8,PHY_RX,-44.5294,-93.966
3.00037,2,PHY_RX,-33.2718,-93.966
3.00037,5,PHY_RX,-34.4151,-93.966
3.00037,4,PHY_RX,-36.9489,-93.966
3.00037,1,PHY_RX,-40.4646,-93.966
3.00037,3,PHY_RX,-40.9018,-93.966
3.00037,7,PHY_RX,-39.4888,-93.966
3.00037,6,PHY_RX,-42.1799,-93.966
3.00037,9,PHY_RX,-42.0883,-93.966
3.00037,8,PHY_RX,-44.5296,-93.966
3.00042,9,PHY_RX,-30.6571,-93.966
3.00042,2,PHY_RX,-30.7847,-93.966
3.00042,5,PHY_RX,-30.6571,-93.966
3.00042,6,PHY_RX,-33.9551,-93.966
3.00042,3,PHY_RX,-36.3092,-93.966
3.00042,8,PHY_RX,-36.0344,-93.966
3.00042,0,PHY_RX,-40.4653,-93.966
3.00042,4,PHY_RX,-43.4125,-93.966
3.00042,7,PHY_RX,-44.2823,-93.966
3.1,1,MAC_TX_OK,NA,NA
3.10016,2,PHY_RX,-32.304,-93.966
3.10016,5,PHY_RX,-31.3956,-93.966
3.10016,9,PHY_RX,-31.6556,-93.966
3.10016,6,PHY_RX,-35.3904,-93.966
3.10016,8,PHY_RX,-37.1007,-93.966
3.10016,0,PHY_RX,-39.2547,-93.966
3.10016,0,MAC_TX_OK,NA,NA
3.10016,3,PHY_RX,-38.2645,-93.966
3.10016,7,PHY_RX,-40.8722,-93.966
3.10016,4,PHY_RX,-43.4169,-93.966
3.10021,5,PHY_RX,-30.8515,-93.966
3.10021,2,PHY_RX,-35.2326,-93.966
3.10021,4,PHY_RX,-34.6601,-93.966
3.10021,7,PHY_RX,-37.1551,-93.966
3.10021,1,PHY_RX,-39.2501,-93.966
3.10021,3,PHY_RX,-38.9015,-93.966
3.10021,6,PHY_RX,-41.1709,-93.966
3.10021,9,PHY_RX,-41.0514,-93.966
3.10021,8,PHY_RX,-43.2485,-93.966
3.10037,5,PHY_RX,-30.8478,-93.966
3.10037,2,PHY_RX,-35.2331,-93.966
3.10037,4,PHY_RX,-34.6575,-93.966
3.10037,7,PHY_RX,-37.1534,-93.966
3.10037,1,PHY_RX,-39.247,-93.966
3.10037,3,PHY_RX,-38.8988,-93.966
3.10037,6,PHY_RX,-41.1693,-93.966
3.10037,9,PHY_RX,-41.0498,-93.966
3.10037,8,PHY_RX,-43.2467,-93.966
3.10042,2,PHY_RX,-32.3055,-93.966
3.10042,5,PHY_RX,-31.3945,-93.966
3.10042,9,PHY_RX,-31.6717,-93.966
3.10042,6,PHY_RX,-35.3889,-93.966
3.10042,8,PHY_RX,-37.1001,-93.966
3.10042,0,PHY_RX,-39.2424,-93.966
3.10042,3,PHY_RX,-38.2637,-93.966
3.10042,7,PHY_RX,-40.8586,-93.966
3.10042,4,PHY_RX,-43.4118,-93.966
3.2,1,MAC_TX_OK,NA,NA
3.20016,5,PHY_RX,-30.6571,-93.966
3.20016,0,PHY_RX,-35.3487,-93.966
3.20016,0,MAC_TX_OK,NA,NA
3.20016,2,PHY_RX,-34.8495,-93.966
3.20016,6,PHY_RX,-35.45,-93.966
3.20016,9,PHY_RX,-35.1268,-93.966
3.20016,3,PHY_RX,-38.0783,-93.966
3.20016,7,PHY_RX,-37.5248,-93.966
3.20016,8,PHY_RX,-37.1858,-93.966
3.20016,4,PHY_RX,-41.7935,-93.966
3.20021,5,PHY_RX,-30.6571,-93.966
3.20021,4,PHY_RX,-31.7325,-93.966
3.20021,1,PHY_RX,-35.3438,-93.966
3.20021,2,PHY_RX,-35.8299,-93.966
3.20021,3,PHY_RX,-35.2307,-93.966
3.20021,6,PHY_RX,-39.0891,-93.966
3.20021,7,PHY_RX,-38.9516,-93.966
3.20021,8,PHY_RX,-40.9499,-93.966
3.20021,9,PHY_RX,-39.5468,-93.966
3.20037,5,PHY_RX,-30.6571,-93.966
3.20037,4,PHY_RX,-31.7303,-93.966
3.20037,1,PHY_RX,-35.3405,-93.966
3.20037,2,PHY_RX,-35.8304,-93.966
3.20037,3,PHY_RX,-35.2272,-93.966
3.20037,6,PHY_RX,-39.0872,-93.966
3.20037,7,PHY_RX,-38.9534,-93.966
3.20037,8,PHY_RX,-40.9479,-93.966
3.20037,9,PHY_RX,-39.5466,-93.966
3.20042,5,PHY_RX,-30.6571,-93.966
3.20042,0,PHY_RX,-35.3355,-93.966
3.20042,2,PHY_RX,-34.8626,-93.966
3.20042,6,PHY_RX,-35.4519,-93.966
3.20042,9,PHY_RX,-35.1332,-93.966
3.20042,3,PHY_RX,-38.0779,-93.966
3.20042,7,PHY_RX,-37.5143,-93.966
3.20042,8,PHY_RX,-37.1869,-93.966
3.20042,4,PHY_RX,-41.7878,-93.966
3.3,1,MAC_TX_OK,NA,NA
3.30016,5,PHY_RX,-30.6571,-93.966
3.30016,0,PHY_RX,-34.236,-93.966
3.30016,0,MAC_TX_OK,NA,NA
3.30016,6,PHY_RX,-35.9463,-93.966
3.30016,7,PHY_RX,-34.9016,-93.966
3.30016,8,PHY_RX,-36.8817,-93.966
3.30016,9,PHY_RX,-37.035,-93.966
3.30016,2,PHY_RX,-38.5046,-93.966
3.30016,3,PHY_RX,-39.9503,-93.966
3.30016,4,PHY_RX,-41.2793,-93.966
